tweet_id,comment_id,username,comment_datetime_utc,comment_text,true_sentiment
tweet_000001,c_00426,username_426,2026-02-20T16:20:36Z,How does this compare to the earlier announced configuration? (stainless steel),neutral
tweet_000001,c_00427,username_427,2026-02-20T21:09:45Z,AWD option is a big win. 🔥 (efficiency),positive
tweet_000001,c_00428,username_428,2026-02-21T05:58:44Z,This rollout has been messy.,negative
tweet_000001,c_00429,username_429,2026-02-20T22:24:00Z,This is awesome — Cybertruck looks like the future! 🚀 (suspension) 😄,positive
tweet_000001,c_00430,username_430,2026-02-22T01:00:59Z,AWD option is a big win. 🔥 🙌,positive
tweet_000001,c_00431,username_431,2026-02-20T20:59:35Z,I like the direction — keep iterating. 🙌,positive
tweet_000001,c_00432,username_432,2026-02-21T19:58:54Z,Design is… not for me. (efficiency),negative
tweet_000001,c_00433,username_433,2026-02-20T17:40:58Z,Do we have confirmed specs yet? (software updates),neutral
tweet_000001,c_00434,username_434,2026-02-21T11:38:57Z,"Love the utilitarian focus. If specs hold, I'm in. 🙌",positive
tweet_000001,c_00435,username_435,2026-02-20T12:45:03Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_00436,username_436,2026-02-21T11:53:21Z,Feels like hype more than substance.,negative
tweet_000001,c_00437,username_437,2026-02-20T22:09:59Z,Looks like Tesla is pushing boundaries again. (range),positive
tweet_000001,c_00438,username_438,2026-02-20T07:45:51Z,So many delays… what's different now? (suspension),negative
tweet_000001,c_00439,username_439,2026-02-20T03:57:57Z,I’ll believe it when I see consistent deliveries. (delivery),negative
tweet_000001,c_00440,username_440,2026-02-20T03:53:46Z,Take my money. (kidding… mostly) 😄 ⚡,positive
tweet_000001,c_00441,username_441,2026-02-20T22:19:42Z,This is awesome — Cybertruck looks like the future! 🚀 (serviceability),positive
tweet_000001,c_00442,username_442,2026-02-21T01:38:49Z,Specs keep changing — hard to plan. (efficiency),negative
tweet_000001,c_00443,username_443,2026-02-21T13:12:56Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_00444,username_444,2026-02-20T15:17:24Z,"Love the utilitarian focus. If specs hold, I'm in. (suspension)",positive
tweet_000001,c_00445,username_445,2026-02-20T19:59:00Z,I’ll believe it when I see consistent deliveries. (stainless steel),negative
tweet_000001,c_00446,username_446,2026-02-21T18:35:40Z,Design is… not for me. (efficiency),negative
tweet_000001,c_00447,username_447,2026-02-21T08:23:39Z,Not convinced this is practical day-to-day. (software updates),negative
tweet_000001,c_00448,username_448,2026-02-20T14:42:19Z,I’ll believe it when I see consistent deliveries. (AWD) 🤦,negative
tweet_000001,c_00449,username_449,2026-02-20T18:24:00Z,This could be great for work sites and towing.,positive
tweet_000001,c_00450,username_450,2026-02-20T23:14:13Z,Design grows on you. The utility matters most. ⚡,positive
tweet_000001,c_00451,username_451,2026-02-21T03:25:54Z,Design is… not for me. (price),negative
tweet_000001,c_00452,username_452,2026-02-20T12:52:48Z,Will there be different trims later?,neutral
tweet_000001,c_00453,username_453,2026-02-20T23:53:41Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_00454,username_454,2026-02-21T04:00:49Z,So many delays… what's different now? (delivery),negative
tweet_000001,c_00455,username_455,2026-02-21T10:22:49Z,Design grows on you. The utility matters most. (suspension),positive
tweet_000001,c_00456,username_456,2026-02-21T11:32:04Z,What’s the estimated lead time?,neutral
tweet_000001,c_00457,username_457,2026-02-20T19:16:11Z,Design grows on you. The utility matters most. 😄,positive
tweet_000001,c_00458,username_458,2026-02-21T15:42:37Z,Waiting for real-world reviews. (serviceability) ℹ️,neutral
tweet_000001,c_00459,username_459,2026-02-21T18:57:10Z,I like the direction — keep iterating. (stainless steel),positive
tweet_000001,c_00460,username_460,2026-02-21T09:25:25Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_00461,username_461,2026-02-21T12:50:43Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_00462,username_462,2026-02-20T05:18:04Z,How does this compare to the earlier announced configuration? (software updates),neutral
tweet_000001,c_00463,username_463,2026-02-20T05:27:15Z,Not convinced this is practical day-to-day. (features) 😕,negative
tweet_000001,c_00464,username_464,2026-02-21T06:04:55Z,Is the limited-time offer available everywhere?,neutral
tweet_000001,c_00465,username_465,2026-02-21T19:21:40Z,Limited-time offers feel gimmicky. (stainless steel),negative
tweet_000001,c_00466,username_466,2026-02-21T16:39:22Z,This is awesome — Cybertruck looks like the future! 🚀 😄,positive
tweet_000001,c_00467,username_467,2026-02-20T03:33:39Z,AWD option is a big win. 🔥 (features) ⚡,positive
tweet_000001,c_00468,username_468,2026-02-22T00:16:53Z,Concerned about safety and repairs. (software updates),negative
tweet_000001,c_00469,username_469,2026-02-21T04:44:18Z,Take my money. (kidding… mostly) 😄 (efficiency),positive
tweet_000001,c_00470,username_470,2026-02-20T10:56:02Z,This rollout has been messy. (build quality),negative
tweet_000001,c_00471,username_471,2026-02-20T10:31:23Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_00472,username_472,2026-02-20T22:58:34Z,Feels like hype more than substance.,negative
tweet_000001,c_00473,username_473,2026-02-21T15:59:03Z,Take my money. (kidding… mostly) 😄 ✅,positive
tweet_000001,c_00474,username_474,2026-02-20T12:32:44Z,Specs keep changing — hard to plan. (suspension),negative
tweet_000001,c_00475,username_475,2026-02-20T03:35:45Z,Will there be different trims later?,neutral
tweet_000001,c_00476,username_476,2026-02-20T02:23:21Z,Design is… not for me. (price),negative
tweet_000001,c_00477,username_477,2026-02-21T09:45:31Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_00478,username_478,2026-02-20T19:04:15Z,Interesting update. Any details on range and pricing? (AWD),neutral
tweet_000001,c_00479,username_479,2026-02-20T05:21:36Z,I’ll believe it when I see consistent deliveries. (towing) 😒,negative
tweet_000001,c_00480,username_480,2026-02-21T00:28:18Z,Hope the build quality is solid. (efficiency),neutral
tweet_000001,c_00481,username_481,2026-02-20T18:30:02Z,Is the limited-time offer available everywhere?,neutral
tweet_000001,c_00482,username_482,2026-02-21T15:12:22Z,Design is… not for me. (towing) 😒,negative
tweet_000001,c_00483,username_483,2026-02-20T14:00:10Z,Will there be different trims later? (range),neutral
tweet_000001,c_00484,username_484,2026-02-22T00:05:41Z,Will there be different trims later?,neutral
tweet_000001,c_00485,username_485,2026-02-21T07:33:57Z,Will there be different trims later? (software updates) 📅,neutral
tweet_000001,c_00486,username_486,2026-02-20T18:47:48Z,Design is… not for me. (suspension) 🤦,negative
tweet_000001,c_00487,username_487,2026-02-20T05:26:45Z,I like the direction — keep iterating. (software updates),positive
tweet_000001,c_00488,username_488,2026-02-20T11:00:51Z,Take my money. (kidding… mostly) 😄 (AWD) 🚀,positive
tweet_000001,c_00489,username_489,2026-02-21T10:00:08Z,This rollout has been messy. (suspension),negative
tweet_000001,c_00490,username_490,2026-02-20T05:00:10Z,Specs keep changing — hard to plan. (serviceability),negative
tweet_000001,c_00491,username_491,2026-02-20T06:32:59Z,Do we have confirmed specs yet?,neutral
tweet_000001,c_00492,username_492,2026-02-21T17:56:39Z,Do we have confirmed specs yet? (stainless steel),neutral
tweet_000001,c_00493,username_493,2026-02-20T02:21:59Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_00494,username_494,2026-02-20T09:47:33Z,This could be great for work sites and towing.,positive
tweet_000001,c_00495,username_495,2026-02-20T16:08:31Z,Will there be different trims later?,neutral
tweet_000001,c_00496,username_496,2026-02-20T21:51:42Z,Take my money. (kidding… mostly) 😄 (efficiency) ✅,positive
tweet_000001,c_00497,username_497,2026-02-21T03:26:18Z,What’s the estimated lead time?,neutral
tweet_000001,c_00498,username_498,2026-02-21T11:26:14Z,Looks like Tesla is pushing boundaries again. 😄,positive
tweet_000001,c_00499,username_499,2026-02-20T04:34:44Z,So many delays… what's different now?,negative
tweet_000001,c_00500,username_500,2026-02-20T02:25:51Z,Specs keep changing — hard to plan. (serviceability),negative
tweet_000001,c_00501,username_501,2026-02-21T07:39:25Z,Specs keep changing — hard to plan. (stainless steel) 😒,negative
tweet_000001,c_00502,username_502,2026-02-20T19:08:36Z,How does this compare to the earlier announced configuration? (efficiency),neutral
tweet_000001,c_00503,username_503,2026-02-21T12:49:49Z,This could be great for work sites and towing. (suspension),positive
tweet_000001,c_00504,username_504,2026-02-20T13:34:31Z,I’ll believe it when I see consistent deliveries.,negative
tweet_000001,c_00505,username_505,2026-02-21T16:43:37Z,Still too expensive for what it is. (price),negative
tweet_000001,c_00506,username_506,2026-02-20T04:46:57Z,This is awesome — Cybertruck looks like the future! 🚀 (efficiency) ⚡,positive
tweet_000001,c_00507,username_507,2026-02-20T12:14:51Z,Still too expensive for what it is. (charging),negative
tweet_000001,c_00508,username_508,2026-02-21T22:14:21Z,So many delays… what's different now?,negative
tweet_000001,c_00509,username_509,2026-02-20T02:23:43Z,Still too expensive for what it is. (software updates) 😒,negative
tweet_000001,c_00510,username_510,2026-02-20T21:15:21Z,Not convinced this is practical day-to-day. 🤦,negative
tweet_000001,c_00511,username_511,2026-02-20T14:18:13Z,When will deliveries start in more regions?,neutral
tweet_000001,c_00512,username_512,2026-02-20T18:47:48Z,The engineering is wild. Congrats to the team! ✅,positive
tweet_000001,c_00513,username_513,2026-02-20T20:42:57Z,Concerned about safety and repairs. (software updates),negative
tweet_000001,c_00514,username_514,2026-02-20T18:57:35Z,Design is… not for me. (price),negative
tweet_000001,c_00515,username_515,2026-02-22T00:34:25Z,This is awesome — Cybertruck looks like the future! 🚀 (software updates) 😄,positive
tweet_000001,c_00516,username_516,2026-02-20T05:20:10Z,This is awesome — Cybertruck looks like the future! 🚀 😄,positive
tweet_000001,c_00517,username_517,2026-02-22T00:12:38Z,Looks like Tesla is pushing boundaries again. (price),positive
tweet_000001,c_00518,username_518,2026-02-20T04:20:54Z,Design is… not for me. (suspension),negative
tweet_000001,c_00519,username_519,2026-02-21T11:52:29Z,Specs keep changing — hard to plan. (price),negative
tweet_000001,c_00520,username_520,2026-02-20T21:39:58Z,I like the direction — keep iterating. (range) ✅,positive
tweet_000001,c_00521,username_521,2026-02-20T02:23:24Z,Do we have confirmed specs yet? (features),neutral
tweet_000001,c_00522,username_522,2026-02-21T06:15:10Z,"Love the utilitarian focus. If specs hold, I'm in. (serviceability) 😄",positive
tweet_000001,c_00523,username_523,2026-02-21T16:36:45Z,This rollout has been messy. (suspension) 😕,negative
tweet_000001,c_00524,username_524,2026-02-21T13:42:59Z,This rollout has been messy. (software updates) 😕,negative
tweet_000001,c_00525,username_525,2026-02-21T02:03:04Z,So many delays… what's different now?,negative
tweet_000001,c_00526,username_526,2026-02-21T06:08:13Z,Waiting for real-world reviews. (towing),neutral
tweet_000001,c_00527,username_527,2026-02-21T10:03:29Z,This could be great for work sites and towing. (build quality),positive
tweet_000001,c_00528,username_528,2026-02-21T08:41:46Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_00529,username_529,2026-02-20T07:29:24Z,Design grows on you. The utility matters most. (AWD),positive
tweet_000001,c_00530,username_530,2026-02-20T07:13:25Z,Specs keep changing — hard to plan. (suspension),negative
tweet_000001,c_00531,username_531,2026-02-20T12:29:02Z,Concerned about safety and repairs. (price) ⚠️,negative
tweet_000001,c_00532,username_532,2026-02-21T09:38:04Z,This rollout has been messy. 😕,negative
tweet_000001,c_00533,username_533,2026-02-20T14:53:43Z,Concerned about safety and repairs. (build quality),negative
tweet_000001,c_00534,username_534,2026-02-20T08:46:17Z,Interesting update. Any details on range and pricing? (build quality) 🧐,neutral
tweet_000001,c_00535,username_535,2026-02-21T05:18:07Z,Still too expensive for what it is. (software updates),negative
tweet_000001,c_00536,username_536,2026-02-21T17:59:39Z,Design is… not for me. (delivery),negative
tweet_000001,c_00537,username_537,2026-02-20T13:35:33Z,I’ll believe it when I see consistent deliveries. (towing),negative
tweet_000001,c_00538,username_538,2026-02-20T05:51:25Z,Finally! Can't wait to see these on the road. (software updates) 🚀,positive
tweet_000001,c_00539,username_539,2026-02-21T03:32:46Z,Is the limited-time offer available everywhere?,neutral
tweet_000001,c_00540,username_540,2026-02-21T13:21:11Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_00541,username_541,2026-02-20T11:06:57Z,Specs keep changing — hard to plan. (software updates) 😒,negative
tweet_000001,c_00542,username_542,2026-02-21T04:54:45Z,Waiting for real-world reviews. (software updates),neutral
tweet_000001,c_00543,username_543,2026-02-22T00:39:25Z,Design grows on you. The utility matters most. (stainless steel),positive
tweet_000001,c_00544,username_544,2026-02-20T15:52:32Z,Feels like hype more than substance. (software updates),negative
tweet_000001,c_00545,username_545,2026-02-20T22:28:21Z,How does this compare to the earlier announced configuration?,neutral
tweet_000001,c_00546,username_546,2026-02-21T00:58:49Z,Take my money. (kidding… mostly) 😄 (features) 🚀,positive
tweet_000001,c_00547,username_547,2026-02-21T18:18:30Z,The engineering is wild. Congrats to the team! (build quality) 🙌,positive
tweet_000001,c_00548,username_548,2026-02-20T03:12:35Z,Feels like hype more than substance. ⚠️,negative
tweet_000001,c_00549,username_549,2026-02-20T06:17:09Z,Will there be different trims later? 🧐,neutral
tweet_000001,c_00550,username_550,2026-02-20T18:52:24Z,Specs keep changing — hard to plan.,negative
tweet_000001,c_00551,username_551,2026-02-21T04:42:05Z,When will deliveries start in more regions? (serviceability),neutral
tweet_000001,c_00552,username_552,2026-02-21T06:26:08Z,Not convinced this is practical day-to-day. (suspension),negative
tweet_000001,c_00553,username_553,2026-02-20T03:55:37Z,Waiting for real-world reviews.,neutral
tweet_000001,c_00554,username_554,2026-02-21T20:29:26Z,When will deliveries start in more regions? (AWD),neutral
tweet_000001,c_00555,username_555,2026-02-21T03:06:03Z,I’ll believe it when I see consistent deliveries. 🤦,negative
tweet_000001,c_00556,username_556,2026-02-21T01:23:46Z,Take my money. (kidding… mostly) 😄 (price) 🙌,positive
tweet_000001,c_00557,username_557,2026-02-21T15:01:39Z,I like the direction — keep iterating. (serviceability) ✅,positive
tweet_000001,c_00558,username_558,2026-02-21T05:43:53Z,This could be great for work sites and towing.,positive
tweet_000001,c_00559,username_559,2026-02-21T13:41:34Z,I’ll believe it when I see consistent deliveries. (range),negative
tweet_000001,c_00560,username_560,2026-02-20T22:45:45Z,Will there be different trims later? ℹ️,neutral
tweet_000001,c_00561,username_561,2026-02-21T02:36:52Z,Specs keep changing — hard to plan. (features) 🤦,negative
tweet_000001,c_00562,username_562,2026-02-21T02:36:44Z,This could be great for work sites and towing. (suspension),positive
tweet_000001,c_00563,username_563,2026-02-21T00:28:20Z,"Love the utilitarian focus. If specs hold, I'm in. (features)",positive
tweet_000001,c_00564,username_564,2026-02-20T02:53:40Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_00565,username_565,2026-02-20T13:13:04Z,The engineering is wild. Congrats to the team! (build quality) 🙌,positive
tweet_000001,c_00566,username_566,2026-02-21T08:17:50Z,How does this compare to the earlier announced configuration? (software updates),neutral
tweet_000001,c_00567,username_567,2026-02-20T14:49:20Z,Take my money. (kidding… mostly) 😄 (suspension),positive
tweet_000001,c_00568,username_568,2026-02-20T15:37:07Z,This could be great for work sites and towing. (software updates) 🔥,positive
tweet_000001,c_00569,username_569,2026-02-20T16:14:05Z,Specs keep changing — hard to plan.,negative
tweet_000001,c_00570,username_570,2026-02-20T05:48:20Z,Design grows on you. The utility matters most. (build quality) ✅,positive
tweet_000001,c_00571,username_571,2026-02-20T15:36:01Z,How does this compare to the earlier announced configuration? (efficiency),neutral
tweet_000001,c_00572,username_572,2026-02-21T15:40:37Z,This rollout has been messy. (serviceability),negative
tweet_000001,c_00573,username_573,2026-02-20T09:34:05Z,Looks like Tesla is pushing boundaries again. (charging),positive
tweet_000001,c_00574,username_574,2026-02-20T22:54:33Z,Hope the build quality is solid. (efficiency) 🤔,neutral
tweet_000001,c_00575,username_575,2026-02-20T18:37:20Z,Specs keep changing — hard to plan. (stainless steel),negative
tweet_000001,c_00576,username_576,2026-02-21T14:26:49Z,Concerned about safety and repairs. (delivery),negative
tweet_000001,c_00577,username_577,2026-02-21T08:03:17Z,Finally! Can't wait to see these on the road. (build quality),positive
tweet_000001,c_00578,username_578,2026-02-22T00:14:11Z,I’ll believe it when I see consistent deliveries. (charging) 🙄,negative
tweet_000001,c_00579,username_579,2026-02-21T00:09:25Z,How does this compare to the earlier announced configuration?,neutral
tweet_000001,c_00580,username_580,2026-02-20T01:56:52Z,This could be great for work sites and towing. (software updates),positive
tweet_000001,c_00581,username_581,2026-02-21T14:03:17Z,How does this compare to the earlier announced configuration? (charging),neutral
tweet_000001,c_00582,username_582,2026-02-21T09:34:13Z,Feels like hype more than substance. (serviceability) 🙄,negative
tweet_000001,c_00583,username_583,2026-02-20T22:31:09Z,Interesting update. Any details on range and pricing? (build quality) 📅,neutral
tweet_000001,c_00584,username_584,2026-02-21T18:26:21Z,This could be great for work sites and towing. (price),positive
tweet_000001,c_00585,username_585,2026-02-20T20:45:25Z,What’s the estimated lead time?,neutral
tweet_000001,c_00586,username_586,2026-02-20T04:16:47Z,This could be great for work sites and towing. (software updates) ⚡,positive
tweet_000001,c_00587,username_587,2026-02-20T19:16:28Z,AWD option is a big win. 🔥 ✅,positive
tweet_000001,c_00588,username_588,2026-02-21T02:37:57Z,"Love the utilitarian focus. If specs hold, I'm in. (price)",positive
tweet_000001,c_00589,username_589,2026-02-20T18:30:13Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_00590,username_590,2026-02-21T02:46:55Z,Design grows on you. The utility matters most. 🔥,positive
tweet_000001,c_00591,username_591,2026-02-20T16:17:44Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_00592,username_592,2026-02-21T16:00:34Z,Is the limited-time offer available everywhere? (delivery),neutral
tweet_000001,c_00593,username_593,2026-02-20T22:33:32Z,AWD option is a big win. 🔥 (build quality),positive
tweet_000001,c_00594,username_594,2026-02-20T08:11:02Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_00595,username_595,2026-02-20T05:34:01Z,Specs keep changing — hard to plan. 🙄,negative
tweet_000001,c_00596,username_596,2026-02-20T19:25:51Z,Curious about charging speed on 800V.,neutral
tweet_000001,c_00597,username_597,2026-02-21T05:50:44Z,Feels like hype more than substance. (efficiency) 🤦,negative
tweet_000001,c_00598,username_598,2026-02-21T04:34:09Z,This could be great for work sites and towing. (features),positive
tweet_000001,c_00599,username_599,2026-02-20T08:01:44Z,Take my money. (kidding… mostly) 😄 (towing),positive
tweet_000001,c_00600,username_600,2026-02-21T04:07:29Z,This could be great for work sites and towing. 🚀,positive
tweet_000001,c_00601,username_601,2026-02-20T08:01:56Z,This could be great for work sites and towing.,positive
tweet_000001,c_00602,username_602,2026-02-20T05:51:41Z,I like the direction — keep iterating. (software updates),positive
tweet_000001,c_00603,username_603,2026-02-21T13:16:26Z,AWD option is a big win. 🔥 (towing) 🙌,positive
tweet_000001,c_00604,username_604,2026-02-20T10:45:34Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_00605,username_605,2026-02-20T04:46:30Z,This is awesome — Cybertruck looks like the future! 🚀 (features),positive
tweet_000001,c_00606,username_606,2026-02-20T02:26:08Z,When will deliveries start in more regions? 📅,neutral
tweet_000001,c_00607,username_607,2026-02-20T01:17:57Z,Take my money. (kidding… mostly) 😄 (suspension),positive
tweet_000001,c_00608,username_608,2026-02-22T00:34:52Z,AWD option is a big win. 🔥 (towing) ✅,positive
tweet_000001,c_00609,username_609,2026-02-20T19:28:58Z,When will deliveries start in more regions? (efficiency) 📅,neutral
tweet_000001,c_00610,username_610,2026-02-21T22:48:18Z,Specs keep changing — hard to plan.,negative
tweet_000001,c_00611,username_611,2026-02-21T08:30:20Z,"Love the utilitarian focus. If specs hold, I'm in. 😄",positive
tweet_000001,c_00612,username_612,2026-02-20T06:55:31Z,I’ll believe it when I see consistent deliveries. (build quality),negative
tweet_000001,c_00613,username_613,2026-02-20T01:55:34Z,Interesting update. Any details on range and pricing?,neutral
tweet_000001,c_00614,username_614,2026-02-21T08:00:07Z,Finally! Can't wait to see these on the road. (AWD) ⚡,positive
tweet_000001,c_00615,username_615,2026-02-20T08:42:30Z,Limited-time offers feel gimmicky. (towing) 🙄,negative
tweet_000001,c_00616,username_616,2026-02-21T23:58:05Z,I’ll believe it when I see consistent deliveries. (serviceability) 🙄,negative
tweet_000001,c_00617,username_617,2026-02-21T09:17:49Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_00618,username_618,2026-02-20T12:16:21Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_00619,username_619,2026-02-20T17:04:09Z,Limited-time offers feel gimmicky. 😕,negative
tweet_000001,c_00620,username_620,2026-02-21T20:10:53Z,Concerned about safety and repairs. (software updates) 🙄,negative
tweet_000001,c_00621,username_621,2026-02-20T19:17:35Z,AWD option is a big win. 🔥 🙌,positive
tweet_000001,c_00622,username_622,2026-02-21T20:56:28Z,Design grows on you. The utility matters most. (suspension) ⚡,positive
tweet_000001,c_00623,username_623,2026-02-20T23:12:55Z,The engineering is wild. Congrats to the team! (build quality) 😄,positive
tweet_000001,c_00624,username_624,2026-02-20T22:46:14Z,Interesting update. Any details on range and pricing?,neutral
tweet_000001,c_00625,username_625,2026-02-20T18:40:41Z,How does this compare to the earlier announced configuration? (AWD),neutral
tweet_000001,c_00626,username_626,2026-02-21T20:29:55Z,"Love the utilitarian focus. If specs hold, I'm in. (range)",positive
tweet_000001,c_00627,username_627,2026-02-21T00:17:41Z,Curious about charging speed on 800V. (serviceability),neutral
tweet_000001,c_00628,username_628,2026-02-21T17:02:04Z,I’ll believe it when I see consistent deliveries.,negative
tweet_000001,c_00629,username_629,2026-02-20T06:33:54Z,This is awesome — Cybertruck looks like the future! 🚀 (range) 🚀,positive
tweet_000001,c_00630,username_630,2026-02-20T05:39:11Z,Take my money. (kidding… mostly) 😄 (efficiency),positive
tweet_000001,c_00631,username_631,2026-02-21T07:30:03Z,Concerned about safety and repairs. 😒,negative
tweet_000001,c_00632,username_632,2026-02-21T16:24:03Z,So many delays… what's different now? (price) 😒,negative
tweet_000001,c_00633,username_633,2026-02-20T16:02:47Z,Curious about charging speed on 800V. (software updates),neutral
tweet_000001,c_00634,username_634,2026-02-22T00:34:11Z,When will deliveries start in more regions? (software updates),neutral
tweet_000001,c_00635,username_635,2026-02-20T18:37:37Z,This is awesome — Cybertruck looks like the future! 🚀 (software updates) 🙌,positive
tweet_000001,c_00636,username_636,2026-02-21T21:35:01Z,This is awesome — Cybertruck looks like the future! 🚀 (suspension),positive
tweet_000001,c_00637,username_637,2026-02-20T14:02:24Z,When will deliveries start in more regions? (delivery),neutral
tweet_000001,c_00638,username_638,2026-02-20T13:10:47Z,This could be great for work sites and towing.,positive
tweet_000001,c_00639,username_639,2026-02-20T20:07:40Z,Finally! Can't wait to see these on the road. (suspension),positive
tweet_000001,c_00640,username_640,2026-02-20T20:49:14Z,"Love the utilitarian focus. If specs hold, I'm in. 😄",positive
tweet_000001,c_00641,username_641,2026-02-20T21:03:18Z,I like the direction — keep iterating. (suspension),positive
tweet_000001,c_00642,username_642,2026-02-21T22:56:43Z,"Love the utilitarian focus. If specs hold, I'm in. (build quality) 😄",positive
tweet_000001,c_00643,username_643,2026-02-21T18:31:45Z,Finally! Can't wait to see these on the road. (towing),positive
tweet_000001,c_00644,username_644,2026-02-21T19:02:27Z,"Love the utilitarian focus. If specs hold, I'm in. (build quality) 🚀",positive
tweet_000001,c_00645,username_645,2026-02-20T19:03:27Z,This is awesome — Cybertruck looks like the future! 🚀 (software updates),positive
tweet_000001,c_00646,username_646,2026-02-20T14:16:53Z,Still too expensive for what it is. (suspension),negative
tweet_000001,c_00647,username_647,2026-02-21T07:47:15Z,Do we have confirmed specs yet? (software updates),neutral
tweet_000001,c_00648,username_648,2026-02-21T00:32:49Z,Specs keep changing — hard to plan.,negative
tweet_000001,c_00649,username_649,2026-02-20T09:56:40Z,Not convinced this is practical day-to-day. 🙄,negative
tweet_000001,c_00650,username_650,2026-02-21T14:48:27Z,Interesting update. Any details on range and pricing? 📅,neutral
tweet_000001,c_00651,username_651,2026-02-20T21:48:25Z,AWD option is a big win. 🔥 (build quality),positive
tweet_000001,c_00652,username_652,2026-02-21T04:06:49Z,Do we have confirmed specs yet? (features),neutral
tweet_000001,c_00653,username_653,2026-02-21T22:35:41Z,Do we have confirmed specs yet? (serviceability),neutral
tweet_000001,c_00654,username_654,2026-02-20T15:28:48Z,Not convinced this is practical day-to-day. 😕,negative
tweet_000001,c_00655,username_655,2026-02-21T07:06:28Z,This is awesome — Cybertruck looks like the future! 🚀 (stainless steel),positive
tweet_000001,c_00656,username_656,2026-02-20T01:56:55Z,Looks like Tesla is pushing boundaries again. (efficiency) ⚡,positive
tweet_000001,c_00657,username_657,2026-02-20T23:38:32Z,"Love the utilitarian focus. If specs hold, I'm in. (AWD)",positive
tweet_000001,c_00658,username_658,2026-02-20T05:36:41Z,Finally! Can't wait to see these on the road. 🔥,positive
tweet_000001,c_00659,username_659,2026-02-21T15:05:51Z,Will there be different trims later?,neutral
tweet_000001,c_00660,username_660,2026-02-20T07:25:56Z,Hope the build quality is solid. (delivery),neutral
tweet_000001,c_00661,username_661,2026-02-21T05:57:56Z,"Love the utilitarian focus. If specs hold, I'm in. (range)",positive
tweet_000001,c_00662,username_662,2026-02-20T10:46:04Z,Design is… not for me. (stainless steel),negative
tweet_000001,c_00663,username_663,2026-02-21T05:51:50Z,Waiting for real-world reviews. (towing) ℹ️,neutral
tweet_000001,c_00664,username_664,2026-02-20T11:09:40Z,Design grows on you. The utility matters most. (price) 😄,positive
tweet_000001,c_00665,username_665,2026-02-21T00:07:01Z,Take my money. (kidding… mostly) 😄 (stainless steel),positive
tweet_000001,c_00666,username_666,2026-02-20T16:22:10Z,This could be great for work sites and towing. (towing),positive
tweet_000001,c_00667,username_667,2026-02-20T07:50:03Z,Finally! Can't wait to see these on the road. ⚡,positive
tweet_000001,c_00668,username_668,2026-02-21T21:10:52Z,This is awesome — Cybertruck looks like the future! 🚀 (stainless steel) ⚡,positive
tweet_000001,c_00669,username_669,2026-02-20T19:19:29Z,Looks like Tesla is pushing boundaries again. (range),positive
tweet_000001,c_00670,username_670,2026-02-20T20:11:41Z,Finally! Can't wait to see these on the road. (software updates),positive
tweet_000001,c_00671,username_671,2026-02-21T17:43:59Z,I like the direction — keep iterating. (charging) 🔥,positive
tweet_000001,c_00672,username_672,2026-02-20T10:05:38Z,Still too expensive for what it is. (features),negative
tweet_000001,c_00673,username_673,2026-02-20T10:46:06Z,The engineering is wild. Congrats to the team! ⚡,positive
tweet_000001,c_00674,username_674,2026-02-22T00:11:40Z,When will deliveries start in more regions? (towing),neutral
tweet_000001,c_00675,username_675,2026-02-20T06:42:37Z,This is awesome — Cybertruck looks like the future! 🚀 ⚡,positive
tweet_000001,c_00676,username_676,2026-02-21T09:32:22Z,I’ll believe it when I see consistent deliveries. (features) 😕,negative
tweet_000001,c_00677,username_677,2026-02-21T10:49:07Z,This is awesome — Cybertruck looks like the future! 🚀 (serviceability),positive
tweet_000001,c_00678,username_678,2026-02-21T06:00:46Z,This could be great for work sites and towing. (efficiency),positive
tweet_000001,c_00679,username_679,2026-02-21T03:01:24Z,Design is… not for me. 🤦,negative
tweet_000001,c_00680,username_680,2026-02-20T12:04:22Z,Still too expensive for what it is.,negative
tweet_000001,c_00681,username_681,2026-02-22T00:23:00Z,Specs keep changing — hard to plan. (build quality),negative
tweet_000001,c_00682,username_682,2026-02-20T07:38:15Z,AWD option is a big win. 🔥 (software updates) 🙌,positive
tweet_000001,c_00683,username_683,2026-02-20T19:23:32Z,I like the direction — keep iterating.,positive
tweet_000001,c_00684,username_684,2026-02-21T03:23:59Z,Feels like hype more than substance. (charging) 😒,negative
